City,Location,Area,BHK,CarParking,Price
Hyderabad,Miyapur,1970,3,0,9700000
Hyderabad,Mallampet,1105,2,0,4641000
Hyderabad,Nanakramguda,2005,3,0,16000000
Hyderabad,Mallampet,1105,2,0,4641000
Hyderabad,Attapur,1406,3,0,7500000
Hyderabad,Alwal,1545,3,0,6140000
Hyderabad,Nanakramguda,1495,3,1,10500000
Hyderabad,West Marredpally,1300,3,0,7200000
Hyderabad,Nizampet,1200,2,0,4600000
Hyderabad,Hitech City,1450,3,0,10400000
Hyderabad,Banjara Hills,1450,3,0,9500000
Hyderabad,Narsingi,1912,3,1,9942000
Hyderabad,Manikonda,1850,3,0,9250000
Hyderabad,Puppalaguda,1300,3,0,4500000
Hyderabad,Kompally,1674,3,1,9600000
Hyderabad,Sri Nagar Colony,1242,3,0,8600000
Hyderabad,Hakimpet,850,2,0,2700000
Hyderabad,Pocharam,1895,3,1,6600000
Hyderabad,Nagole,1636,3,1,8589000
Hyderabad,LB Nagar,1076,2,0,5500000
Hyderabad,Meerpet,1080,2,0,3200000
Hyderabad,Kachiguda,2100,3,0,20500000
Hyderabad,Manikonda,1265,2,0,6300000
Hyderabad,Masab Tank,1300,3,0,6400000
Hyderabad,Miyapur,1089,2,0,4988000
Hyderabad,Kondapur,1400,2,0,10500000
Hyderabad,Saroornagar,850,2,0,4300000
Hyderabad,Nizampet,1100,2,0,3900000
Hyderabad,Uppal Kalan,1700,3,0,5500000
Hyderabad,Tellapur,2150,3,1,10300000
Hyderabad,Mallapur,1195,2,0,6600000
Hyderabad,Miyapur,1105,2,0,6500000
Hyderabad,Manikonda,1205,2,1,5784000
Hyderabad,Rajendra Nagar,1250,3,0,5500000
Hyderabad,Puppalaguda,1340,2,1,6700000
Hyderabad,Beeramguda,950,2,0,3000000
Hyderabad,Moosapet,1100,2,0,4700000
Hyderabad,Kondapur,1908,3,0,15000000
Hyderabad,Bachupally,1675,3,0,7872000
Hyderabad,Kokapet,1535,3,1,8903000
Hyderabad,Nanakramguda,910,2,0,3200000
Hyderabad,Lakdikapul,1325,3,0,5600000
Hyderabad,Tarnaka,1717,3,0,11000000
Hyderabad,West Marredpally,2400,3,0,12000000
Hyderabad,Kondapur,1150,2,0,6900000
Hyderabad,Kistareddypet,1200,2,0,3999000
Hyderabad,Pragathi Nagar Kukatpally,1040,2,0,4460000
Hyderabad,Hafeezpet,1181,2,0,7298999
Hyderabad,Kompally,2100,3,0,10500000
Hyderabad,Shaikpet,1550,3,0,12000000
Hyderabad,Amberpet,1280,3,0,7700000
Hyderabad,Kokapet,1945,3,0,12400000
Hyderabad,Hitech City,3500,4,1,28200000
Hyderabad,Nagole,1000,2,1,3700000
Hyderabad,Miyapur,1200,2,0,8000000
Hyderabad,Gachibowli,2729,4,0,17700000
Hyderabad,AS Rao Nagar,1500,3,0,6998999
Hyderabad,Banjara Hills,2165,3,1,19400000
Hyderabad,Kapra,1050,2,0,3000000
Hyderabad,Bachupally,1150,2,0,2999000
Hyderabad,West Marredpally,1822,3,0,8500000
Hyderabad,Puppalaguda,1270,1,0,6500000
Hyderabad,Habsiguda,1600,3,0,8500000
Hyderabad,Sanath Nagar,1818,3,1,14500000
Hyderabad,Manikonda,1830,3,0,8600000
Hyderabad,Kokapet,1815,3,1,9073000
Hyderabad,Puppalaguda,1400,1,0,6700000
Hyderabad,Nizampet,1220,2,1,6344000
Hyderabad,Nizampet,1650,3,1,8580000
Hyderabad,Nizampet,1680,3,1,8736000
Hyderabad,Nizampet,1555,3,1,8086000
Hyderabad,Nizampet,1685,3,1,8762000
Hyderabad,Nizampet,1520,3,1,7904000
Hyderabad,Nizampet,1225,2,1,6370000
Hyderabad,Nizampet,1795,3,1,9334000
Hyderabad,Nizampet,1435,2,1,7462000
Hyderabad,Nizampet,1430,2,1,7436000
Hyderabad,Nizampet,1265,2,1,6578000
Hyderabad,Manikonda,2080,3,1,10400000
Hyderabad,Manikonda,2092,3,1,10400000
Hyderabad,Manikonda,1370,2,1,6850000
Hyderabad,Manikonda,2232,3,1,11100000
Hyderabad,Manikonda,2063,3,1,10300000
Hyderabad,Manikonda,1400,2,1,7000000
Hyderabad,Manikonda,1865,3,1,9325000
Hyderabad,Manikonda,2270,3,1,11299999
Hyderabad,Manikonda,1896,3,1,9480000
Hyderabad,Hitech City,3031,4,1,25600000
Hyderabad,Manikonda,1702,3,0,8510000
Hyderabad,Manikonda,1350,2,0,6750000
Hyderabad,Manikonda,1525,3,0,7625000
Hyderabad,Manikonda,1225,2,0,6125000
Hyderabad,Manikonda,1728,3,0,8640000
Hyderabad,Manikonda,1725,3,0,8625000
Hyderabad,Manikonda,1300,2,0,6500000
Hyderabad,Manikonda,1600,3,0,8000000
Hyderabad,Manikonda,1200,2,0,6000000
Hyderabad,Kothaguda,1640,3,0,9900000
Hyderabad,Kompally,1830,3,0,8234999
Hyderabad,Kompally,1835,3,0,8256999
Hyderabad,Tellapur,1570,3,0,7100000
Hyderabad,Tellapur,1570,3,0,9900000
Hyderabad,Tellapur,2240,3,0,9900000
Hyderabad,Tellapur,2240,3,0,9900000
Hyderabad,Sanath Nagar,1895,3,1,16000000
Hyderabad,Manikonda,1600,3,0,8000000
Hyderabad,Kukatpally,1140,2,1,5654000
Hyderabad,Kukatpally,1150,2,1,5704000
Hyderabad,Kukatpally,1530,3,1,7588000
Hyderabad,Nizampet,1230,2,0,5999000
Hyderabad,Manikonda,1300,2,0,6000000
Hyderabad,Gachibowli,1050,2,0,3148000
Hyderabad,Gachibowli,1665,3,0,6325000
Hyderabad,Gachibowli,1250,2,0,4748000
Hyderabad,Gachibowli,1250,2,0,4748000
Hyderabad,Gachibowli,1900,3,0,8168000
Hyderabad,Gachibowli,1900,3,0,8168000
Hyderabad,Gachibowli,1815,2,0,7802000
Hyderabad,Gachibowli,1250,2,0,5373000
Hyderabad,Moosapet,1530,3,0,7400000
Hyderabad,Balanagar,1530,3,0,7400000
Hyderabad,Kokapet,1535,3,1,8903000
Hyderabad,Kokapet,3380,4,1,20200000
Hyderabad,Kokapet,3380,4,1,20200000
Hyderabad,Kokapet,1875,3,1,10800000
Hyderabad,Kokapet,1875,3,1,10800000
Hyderabad,Kokapet,2540,3,1,15200000
Hyderabad,Kokapet,2540,3,1,15200000
Hyderabad,Kokapet,2630,4,1,15200000
Hyderabad,Kokapet,2630,4,1,15200000
Hyderabad,Jubilee Hills,4500,4,0,47200000
Hyderabad,Kokapet,3380,4,1,21500000
Hyderabad,Manikonda,2700,3,0,12000000
Hyderabad,Tellapur,1792,3,1,10000000
Hyderabad,Tellapur,1673,3,1,9500000
Hyderabad,Narsingi,1665,3,1,10700000
Hyderabad,Narsingi,1640,3,1,10700000
Hyderabad,Narsingi,1640,3,1,10700000
Hyderabad,Banjara Hills,2200,3,0,17000000
Hyderabad,Pragathi Nagar Kukatpally,1170,2,0,4000000
Hyderabad,Pragathi Nagar Kukatpally,1170,2,0,4000000
Hyderabad,Banjara Hills,1600,4,0,8500000
Hyderabad,Miyapur,1644,3,0,8600000
Hyderabad,Miyapur,1644,3,0,8599000
Hyderabad,Miyapur,1687,3,0,8898000
Hyderabad,Miyapur,1650,3,0,8599000
Hyderabad,Miyapur,1554,3,0,8298999
Hyderabad,Miyapur,1684,3,0,8598000
Hyderabad,Miyapur,1650,3,0,8898000
Hyderabad,Murad Nagar,970,2,0,4200000
Hyderabad,Murad Nagar,970,2,0,4200000
Hyderabad,Tellapur,2240,3,0,10000000
Hyderabad,Puppalaguda,1050,3,0,3900000
Hyderabad,Tellapur,2240,3,0,10000000
Hyderabad,Tellapur,2240,3,0,9900000
Hyderabad,Nizampet,1190,2,0,4760000
Hyderabad,Nizampet,1100,2,0,4400000
Hyderabad,Chandanagar,1600,3,0,7840000
Hyderabad,Nizampet,1190,2,0,4760000
Hyderabad,Nizampet,1100,2,0,4400000
Hyderabad,Hitech City,1150,2,0,8600000
Hyderabad,Manikonda,1415,3,0,6800000
Hyderabad,Banjara Hills,1980,3,0,18500000
Hyderabad,Nizampet,1100,2,0,4400000
Hyderabad,Nizampet,1190,2,0,4760000
Hyderabad,Nizampet,1100,2,0,4400000
Hyderabad,Chandanagar,1600,3,0,7840000
Hyderabad,Nizampet,1190,2,0,4760000
Hyderabad,Nizampet,1100,2,0,4400000
Hyderabad,Hitech City,1150,2,0,8600000
Hyderabad,Chandanagar,1200,2,0,5880000
Hyderabad,Nizampet,1100,2,0,4400000
Hyderabad,Nizampet,1190,2,0,4760000
Hyderabad,Nizampet,1190,2,0,4760000
Hyderabad,Nizampet,1190,2,0,4760000
Hyderabad,Nizampet,1100,2,0,4400000
Hyderabad,Nizampet,1190,2,0,4760000
Hyderabad,Nizampet,1190,2,0,4760000
Hyderabad,Nizampet,1190,2,0,4760000
Hyderabad,Kukatpally,1905,3,1,9906000
Hyderabad,Kukatpally,1925,3,1,10000000
Hyderabad,Uppal Kalan,1482,3,0,6187000
Hyderabad,Nizampet,1100,2,0,3800000
Hyderabad,East Marredpally,1800,3,0,11500000
Hyderabad,East Marredpally,1800,3,0,12000000
Hyderabad,Mallampet,1105,2,0,4641000
Hyderabad,Mallampet,1105,2,0,4641000
Hyderabad,Mallampet,1105,2,0,4641000
Hyderabad,Banjara Hills,1980,3,0,18500000
Hyderabad,Hitech City,1150,2,0,8600000
Hyderabad,Manikonda,1415,3,0,6800000
Hyderabad,Kukatpally,1730,3,0,11100000
Hyderabad,Aminpur,1100,2,0,4400000
Hyderabad,Aminpur,1100,2,0,4400000
Hyderabad,Aminpur,1100,2,0,4400000
Hyderabad,Aminpur,1100,2,0,4400000
Hyderabad,Aminpur,1100,2,0,4400000
Hyderabad,Aminpur,1100,2,0,4400000
Hyderabad,Aminpur,1100,2,0,4400000
Hyderabad,Aminpur,1100,2,0,4400000
Hyderabad,Aminpur,1100,2,0,4400000
Hyderabad,Aminpur,1100,2,0,4400000
Hyderabad,Mallampet,1105,2,0,4641000
Hyderabad,Aminpur,1100,2,0,4400000
Hyderabad,Mallampet,1105,2,0,4641000
Hyderabad,Mallampet,1105,2,0,4641000
Hyderabad,Mallampet,1105,2,0,4641000
Hyderabad,Mallampet,1105,2,0,4641000
Hyderabad,Mallampet,1105,2,0,4641000
Hyderabad,Kondapur,1165,2,1,7847000
Hyderabad,Aminpur,1100,2,0,4400000
Hyderabad,Kondapur,1535,3,1,10000000
Hyderabad,Aminpur,1110,2,0,4400000
Hyderabad,Mallampet,1105,2,0,4641000
Hyderabad,Tellapur,2240,3,0,9900000
Hyderabad,Manikonda,1278,2,0,6500000
Hyderabad,Attapur,1406,3,0,7500000
Hyderabad,Mallapur,1190,2,0,6500000
Hyderabad,Pragathi Nagar Kukatpally,1215,2,0,5300000
Hyderabad,Mallampet,1105,2,0,4641000
Hyderabad,Hitech City,1150,2,0,8600000
Hyderabad,Mallampet,1105,2,0,4641000
Hyderabad,Mallampet,1105,2,0,4641000
Hyderabad,Kondapur,1770,3,1,10700000
Hyderabad,Alwal,1210,2,0,4840000
Hyderabad,Gajularamaram,1010,2,0,4542000
Hyderabad,Serilingampally,1620,3,0,8100000
Hyderabad,Gajularamaram,1555,3,0,6931000
Hyderabad,Kukatpally,1190,2,0,7098999
Hyderabad,Kukatpally,1730,3,0,11100000
Hyderabad,Kondapur,1165,2,1,7240000
Hyderabad,East Marredpally,1670,3,0,10000000
Hyderabad,Hitech City,1350,3,1,13000000
Hyderabad,Sri Nagar Colony,4780,4,0,43000000
Hyderabad,Serilingampally,1836,3,0,8900000
Hyderabad,West Marredpally,1970,3,0,15000000
Hyderabad,West Marredpally,1970,3,0,15000000
Hyderabad,Kukatpally,2000,3,1,12000000
Hyderabad,Kukatpally,2000,3,1,12000000
Hyderabad,Kukatpally,2000,3,1,12000000
Hyderabad,Kukatpally,2000,3,1,12000000
Hyderabad,Kukatpally,2000,3,1,12000000
Hyderabad,Kukatpally,2000,3,1,12000000
Hyderabad,Kondapur,1210,2,1,7744000
Hyderabad,Kondapur,1535,3,1,9760000
Hyderabad,Kondapur,1315,2,1,8500000
Hyderabad,AS Rao Nagar,680,1,0,2500000
Hyderabad,Malkajgiri,1200,2,0,8200000
Hyderabad,Malkajgiri,1200,2,0,8200000
Hyderabad,Malkajgiri,1200,2,0,8200000
Hyderabad,Malkajgiri,1200,2,0,8200000
Hyderabad,Malkajgiri,1200,2,0,8200000
Hyderabad,Malkajgiri,1200,2,0,8200000
Hyderabad,Malkajgiri,1200,2,0,8200000
Hyderabad,Malkajgiri,1200,2,0,8200000
Hyderabad,Malkajgiri,1200,2,0,8200000
Hyderabad,Malkajgiri,1200,2,0,8200000
Hyderabad,Kokapet,1735,3,0,10800000
Hyderabad,Jubilee Hills,2500,3,0,27500000
Hyderabad,Kondapur,3959,4,0,35000000
Hyderabad,Narsingi,1889,3,1,9822000
Hyderabad,Kondapur,4500,4,0,30000000
Hyderabad,Jubilee Hills,2500,3,0,27500000
Hyderabad,Alwal,1220,2,0,4880000
Hyderabad,Miyapur,1920,3,0,9984000
Hyderabad,West Marredpally,2700,4,0,25000000
Hyderabad,Mettuguda,1300,3,0,5400000
Hyderabad,Banjara Hills,2100,3,0,15000000
Hyderabad,Miyapur,1920,3,0,9984000
Hyderabad,Miyapur,1925,3,0,10000000
Hyderabad,Kondapur,1885,2,1,11800000
Hyderabad,Gajularamaram,1010,2,0,4542000
Hyderabad,Kukatpally,1695,3,0,10900000
Hyderabad,Kukatpally,1090,2,0,7098999
Hyderabad,Jubilee Hills,3100,3,0,46000000
Hyderabad,Jubilee Hills,2200,3,0,19800000
Hyderabad,Kondapur,1521,3,0,7600000
Hyderabad,Kokapet,2490,3,0,18000000
Hyderabad,Narsingi,1675,3,1,12300000
Hyderabad,Narsingi,1675,3,1,12300000
Hyderabad,Nizampet,1260,2,0,5500000
Hyderabad,Nizampet,1105,2,0,3700000
Hyderabad,Narsingi,1675,3,1,12300000
Hyderabad,Narsingi,1675,3,1,12300000
Hyderabad,Narsingi,1675,3,1,12300000
Hyderabad,Narsingi,1675,3,1,12300000
Hyderabad,Nizampet,1200,2,0,4850000
Hyderabad,Nizampet,1200,2,0,4850000
Hyderabad,Nizampet,1200,2,0,4850000
Hyderabad,Nizampet,1200,2,0,4850000
Hyderabad,Nizampet,1200,2,0,4850000
Hyderabad,Begumpet,900,2,0,4500000
Hyderabad,Malkajgiri,1710,3,0,7600000
Hyderabad,Sri Nagar Colony,1242,3,0,8600000
Hyderabad,Malkajgiri,1705,3,0,7500000
Hyderabad,Malkajgiri,1050,2,0,5200000
Hyderabad,Mehdipatnam,1225,3,0,5700000
Hyderabad,Gajularamaram,1555,3,0,6931000
Hyderabad,Venkat Nagar Colony,1675,3,0,10800000
Hyderabad,Kukatpally,1695,3,0,10900000
Hyderabad,Kokapet,1945,3,0,13000000
Hyderabad,Nizampet,1000,2,0,3650000
Hyderabad,Hitech City,1150,2,0,8625000
Hyderabad,Kondakal,1330,3,0,7500000
Hyderabad,Kondapur,2250,3,0,20000000
Hyderabad,Tellapur,2240,3,0,10000000
Hyderabad,Banjara Hills,4500,4,1,45000000
Hyderabad,Banjara Hills,4500,4,1,45000000
Hyderabad,Banjara Hills,4500,4,1,45000000
Hyderabad,Gajularamaram,800,2,0,3300000
Hyderabad,Gajularamaram,800,2,0,3300000
Hyderabad,Gajularamaram,800,2,0,3300000
Hyderabad,Gajularamaram,800,2,0,3300000
Hyderabad,Chandanagar,1150,2,0,5635000
Hyderabad,Nanakramguda,1840,3,0,12900000
Hyderabad,Gopanpally,1560,3,0,7800000
Hyderabad,Serilingampally,1300,2,0,6300000
Hyderabad,Somajiguda,3200,4,0,28000000
Hyderabad,Banjara Hills,2950,3,0,30000000
Hyderabad,Banjara Hills,2950,3,0,30000000
Hyderabad,Gachibowli,1699,4,0,12500000
Hyderabad,Nagole,1254,2,1,6583000
Hyderabad,Nagole,1710,3,1,8977000
Hyderabad,Kukatpally,4067,4,1,35500000
Hyderabad,Uppal Kalan,1320,2,0,7500000
Hyderabad,Puppalaguda,1605,3,0,7000000
Hyderabad,Madhapur,2120,3,0,14500000
Hyderabad,Nallagandla Gachibowli,1860,3,1,13500000
Hyderabad,Nallagandla Gachibowli,1860,3,0,13500000
Hyderabad,Miyapur,1550,3,0,8990000
Hyderabad,Hitech City,3090,4,1,27500000
Hyderabad,Gachibowli,6718,5,1,66400000
Hyderabad,Kondapur,1195,2,1,7500000
Hyderabad,AS Rao Nagar,1230,3,0,5700000
Hyderabad,Banjara Hills,2956,4,0,33000000
Hyderabad,Banjara Hills,2956,4,0,33000000
Hyderabad,LB Nagar,1076,2,0,5500000
Hyderabad,Bolarum,842,2,0,3578000
Hyderabad,Miyapur,1200,2,0,7800000
Hyderabad,Jubilee Hills,4500,4,0,52000000
Hyderabad,Jubilee Hills,4500,4,0,52000000
Hyderabad,Jubilee Hills,3600,4,0,40000000
Hyderabad,Jubilee Hills,3600,4,0,40000000
Hyderabad,Banjara Hills,3500,3,0,36700000
Hyderabad,Banjara Hills,3500,3,0,36700000
Hyderabad,Madhapur,1150,2,0,8600000
Hyderabad,Hitech City,1150,2,0,9000000
Hyderabad,Hitech City,1150,2,0,9000000
Hyderabad,Nanakramguda,1245,2,1,9877000
Hyderabad,Nanakramguda,1600,3,1,13000000
Hyderabad,Nanakramguda,2270,3,1,18800000
Hyderabad,Manikonda,1200,2,1,6000000
Hyderabad,Puppalaguda,1418,3,0,7000000
Hyderabad,Miyapur,1920,3,0,9984000
Hyderabad,Miyapur,1925,3,0,10000000
Hyderabad,Miyapur,1905,3,0,9906000
Hyderabad,Gachibowli,850,2,0,5500000
Hyderabad,Nizampet,1940,3,0,8000000
Hyderabad,Hitech City,1150,2,0,8600000
Hyderabad,Kukatpally,1730,3,0,11100000
Hyderabad,Kukatpally,1730,3,0,11100000
Hyderabad,Mehdipatnam,1050,2,0,4200000
Hyderabad,Mehdipatnam,1050,2,0,4200000
Hyderabad,Kondapur,1908,3,0,14500000
Hyderabad,Kukatpally,1090,2,0,7098999
Hyderabad,Bachupally,1905,3,0,8953000
Hyderabad,Bachupally,1675,3,0,7872000
Hyderabad,Bachupally,1615,3,0,7590000
Hyderabad,Bachupally,1160,2,0,5452000
Hyderabad,Bachupally,1800,3,0,8459000
Hyderabad,Bachupally,1200,2,0,5640000
Hyderabad,Mallapur,908,2,0,4500000
Hyderabad,Kukatpally,1100,2,0,4830000
Hyderabad,Mehdipatnam,1380,2,0,4900000
Hyderabad,Hitech City,970,2,0,6000000
Hyderabad,Mallapur,1160,2,0,4500000
Hyderabad,Masab Tank,840,2,0,4299000
Hyderabad,Zamistanpur,1100,2,0,4750000
Hyderabad,Madhura Nagar,931,2,1,4200000
Hyderabad,Jubilee Hills,1670,3,0,12500000
Hyderabad,Kukatpally,2000,3,1,12000000
Hyderabad,Kukatpally,2000,3,1,12000000
Hyderabad,Miyapur,1554,3,0,8298999
Hyderabad,Miyapur,1650,3,0,8898000
Hyderabad,Miyapur,1554,3,0,7998999
Hyderabad,Jubilee Hills,1900,3,1,23000000
Hyderabad,Jubilee Hills,1900,3,1,22900000
Hyderabad,Jubilee Hills,1900,3,0,23000000
Hyderabad,Jubilee Hills,1900,3,1,23000000
Hyderabad,Kukatpally,1740,3,1,14500000
Hyderabad,Madhapur,3145,3,0,20000000
Hyderabad,Beeramguda,963,2,0,2800000
Hyderabad,Ghansi Bazaar,909,3,0,3500000
Hyderabad,Chintalakunta,850,2,0,3500000
Hyderabad,Kukatpally,1730,3,0,11399999
Hyderabad,Gajularamaram,1555,3,0,6931000
Hyderabad,Gajularamaram,1180,2,0,5256000
Hyderabad,Kukatpally,1675,3,0,11100000
Hyderabad,Nallakunta,845,2,0,5300000
Hyderabad,Bowenpally,1100,2,0,4500000
Hyderabad,Nallakunta,1905,3,0,14600000
Hyderabad,Nallakunta,1460,3,0,11200000
Hyderabad,Nallakunta,1460,3,0,11200000
Hyderabad,Malkajgiri,1175,2,0,4200000
Hyderabad,Kompally,1360,2,1,4900000
Hyderabad,Kondapur,1220,2,1,7554000
Hyderabad,Kondapur,1885,3,1,11399999
Hyderabad,Kondapur,1165,2,1,7240000
Hyderabad,Jubilee Hills,1295,2,0,9600000
Hyderabad,Jubilee Hills,1295,2,0,9600000
Hyderabad,Jubilee Hills,1295,2,0,9600000
Hyderabad,Jubilee Hills,1295,2,0,9600000
Hyderabad,Jubilee Hills,1295,2,0,9600000
Hyderabad,Jubilee Hills,1295,2,0,10200000
Hyderabad,Jubilee Hills,1670,3,0,12500000
Hyderabad,Jubilee Hills,1670,3,0,12500000
Hyderabad,Bandlaguda Jagir,1200,2,0,4800000
Hyderabad,Bandlaguda Jagir,1200,2,0,4800000
Hyderabad,Jubilee Hills,1670,3,0,12500000
Hyderabad,Nanakramguda,2460,3,1,16800000
Hyderabad,Saroornagar,1040,2,0,4000000
Hyderabad,Beeramguda,1107,2,0,3600000
Hyderabad,Begumpet,1050,2,0,6000000
Hyderabad,Begumpet,1050,2,0,6000000
Hyderabad,Banjara Hills,2900,3,0,33300000
Hyderabad,Hitech City,1150,2,0,8625000
Hyderabad,Saroornagar,1040,2,0,4000000
Hyderabad,Beeramguda,1107,2,0,3600000
Hyderabad,Beeramguda,850,2,0,4000000
Hyderabad,Begumpet,1050,2,0,6000000
Hyderabad,Begumpet,1050,2,0,6000000
Hyderabad,Beeramguda,1080,2,0,3500000
Hyderabad,Beeramguda,1080,2,0,3500000
Hyderabad,Boduppal,1100,2,0,2300000
Hyderabad,Boduppal,1100,2,0,2300000
Hyderabad,Somajiguda,1745,3,1,12000000
Hyderabad,Nagole,970,2,0,2500000
Hyderabad,Kukatpally,1090,2,1,5777000
Hyderabad,Kukatpally,1435,3,0,7605000
Hyderabad,Beeramguda,684,1,0,2600000
Hyderabad,Beeramguda,1040,2,0,4500000
Hyderabad,Beeramguda,850,2,0,3000000
Hyderabad,Beeramguda,1150,2,0,3200000
Hyderabad,Neknampur,1605,3,0,7000000
Hyderabad,Beeramguda,850,2,0,3000000
Hyderabad,Beeramguda,1150,2,0,3200000
Hyderabad,Neknampur,1605,3,0,7000000
Hyderabad,Mallapur,1000,2,0,5500000
Hyderabad,Kukatpally,1090,2,1,5777000
Hyderabad,Kukatpally,1435,3,0,7605000
Hyderabad,Nagole,1635,3,1,8502000
Hyderabad,Nagole,1585,3,1,8242000
Hyderabad,Ambedkar Nagar,1000,2,0,3400000
Hyderabad,Gachibowli,1035,2,1,9500000
Hyderabad,Hafeezpet,1000,2,1,5000000
Hyderabad,Saroornagar,1260,2,0,4788000
Hyderabad,Beeramguda,950,2,0,2880000
Hyderabad,Gachibowli,850,2,0,5500000
Hyderabad,Nanakramguda,1260,2,1,8500000
Hyderabad,Saroornagar,1050,2,0,5500000
Hyderabad,Bachupally,1250,2,1,4400000
Hyderabad,Kondapur,1908,3,0,14000000
Hyderabad,Gajularamaram,1555,3,0,6931000
Hyderabad,Narsingi,1720,3,1,12000000
Hyderabad,Rajendra Nagar,1327,3,1,7540000
Hyderabad,Rajendra Nagar,1110,3,1,6290000
Hyderabad,Rajendra Nagar,941,2,1,5290000
Hyderabad,Boduppal,1200,2,0,5580000
Hyderabad,Manikonda,1200,1,0,4300000
Hyderabad,Vanasthalipuram,1390,3,0,5560000
Hyderabad,Amberpet,540,1,0,2400000
Hyderabad,Gachibowli,1717,2,1,12500000
Hyderabad,Gachibowli,1717,2,1,12500000
Hyderabad,Mehdipatnam,900,2,0,3570000
Hyderabad,Bandlaguda Jagir,2150,3,1,12600000
Hyderabad,Moula Ali,810,2,1,4800000
Hyderabad,Bandlaguda Jagir,1985,3,1,11600000
Hyderabad,Kondapur,1555,3,1,9563000
Hyderabad,Moula Ali,810,2,1,4800000
Hyderabad,Bandlaguda Jagir,1985,3,1,11600000
Hyderabad,Kondapur,1555,3,1,9563000
Hyderabad,Mehdipatnam,1050,2,0,3600000
Hyderabad,Mallapur,1014,2,0,4500000
Hyderabad,Kompally,1085,2,1,3900000
Hyderabad,Kompally,1100,2,0,5800000
Hyderabad,Nizampet,1050,2,0,3500000
Hyderabad,Nizampet,1050,2,0,3500000
Hyderabad,Kukatpally,1860,3,1,11399999
Hyderabad,Kukatpally,1860,3,1,11399999
Hyderabad,Banjara Hills,3000,3,0,35000000
Hyderabad,Banjara Hills,3000,3,0,35000000
Hyderabad,Nallagandla Gachibowli,955,2,1,4500000
Hyderabad,Gandipet,1155,2,1,4500000
Hyderabad,Nizampet,1120,2,0,3500000
Hyderabad,Nizampet,850,2,0,3500000
Hyderabad,Kachiguda,1000,2,0,3800000
Hyderabad,Kachiguda,1000,2,0,3800000
Hyderabad,Kachiguda,1000,2,0,3800000
Hyderabad,Kachiguda,1000,2,0,3800000
Hyderabad,Kachiguda,1000,2,0,3800000
Hyderabad,Narsingi,966,2,0,3960000
Hyderabad,Kachiguda,1000,2,0,3800000
Hyderabad,Kachiguda,1000,2,0,3800000
Hyderabad,Mehdipatnam,1050,2,0,4100000
Hyderabad,Alwal,1575,3,0,5500000
Hyderabad,Nacharam,1700,3,0,9600000
Hyderabad,Nacharam,1700,3,0,9600000
Hyderabad,Pragathi Nagar Kukatpally,1535,3,0,6795000
Hyderabad,Nizampet,940,2,0,3600000
Hyderabad,Nizampet,1060,2,0,3400000
Hyderabad,Nizampet,1015,2,0,3500000
Hyderabad,Nizampet,1015,2,0,3500000
Hyderabad,Narsingi,1600,3,0,5000000
Hyderabad,Kondapur,1150,2,0,7000000
Hyderabad,Narsingi,1500,2,0,5500000
Hyderabad,Nizampet,1000,2,0,3870000
Hyderabad,Kompally,1208,2,0,5800000
Hyderabad,Kondapur,1150,2,0,7000000
Hyderabad,Narsingi,1500,2,0,5500000
Hyderabad,Kukatpally,1700,3,0,11299999
Hyderabad,Masab Tank,1170,2,0,4500000
Hyderabad,Kukatpally,1090,2,0,7317000
Hyderabad,Kukatpally,1090,2,0,7317000
Hyderabad,Nizampet,1050,2,0,3800000
Hyderabad,Malkajgiri,1425,3,0,4850000
Hyderabad,Bolarum,1060,2,0,4010000
Hyderabad,Bachupally,1130,2,0,3550000
Hyderabad,Nizampet,930,2,0,3300000
Hyderabad,Nizampet,1085,2,0,3500000
Hyderabad,Nizampet,1120,2,0,4600000
Hyderabad,Appa Junction,1506,2,0,8500000
Hyderabad,Appa Junction,1506,2,0,8500000
Hyderabad,Nagole,1650,3,0,5500000
Hyderabad,Nagole,1650,3,0,5500000
Hyderabad,Nizampet,1200,2,0,3900000
Hyderabad,Alwal,1145,2,0,4580000
Hyderabad,Kokapet,1875,3,1,10800000
Hyderabad,Kokapet,2540,3,1,15200000
Hyderabad,Kokapet,2630,4,1,15200000
Hyderabad,Alwal,1145,2,0,4580000
Hyderabad,Kondapur,2450,3,0,15000000
Hyderabad,Alwal,1425,3,0,5700000
Hyderabad,Mehdipatnam,1720,3,0,7200000
Hyderabad,Nanakramguda,2405,3,0,20000000
Hyderabad,Chandanagar,1725,3,0,8797000
Hyderabad,Kukatpally,1730,3,0,10500000
Hyderabad,Madhapur,4070,4,1,43000000
Hyderabad,Miyapur,2000,3,1,10000000
Hyderabad,Kondapur,1295,2,1,10000000
Hyderabad,Kondapur,1490,3,1,12000000
Hyderabad,Miyapur,1905,3,0,10700000
Hyderabad,Miyapur,1905,3,0,10700000
Hyderabad,Kondapur,1525,3,0,7900000
Hyderabad,Manikonda,1120,2,0,4900000
Hyderabad,Qutub Shahi Tombs,1080,3,0,3800000
Hyderabad,Manikonda,2700,3,0,13500000
Hyderabad,Narsingi,1755,3,0,10000000
Hyderabad,Narsingi,1755,3,0,10000000
Hyderabad,Puppalaguda,1216,2,0,6200000
Hyderabad,Nallagandla Gachibowli,1210,2,0,7000000
Hyderabad,Kondapur,1525,3,0,7900000
Hyderabad,Puppalaguda,1340,2,0,6700000
